"created_time","engaged_fans","impressions","non_viral_impressions","post_activity","post_clicks","post_reaction_anger","post_reaction_haha","post_reaction_like","post_reaction_love","post_reaction_sorry","post_reaction_wow","reach"
"2018-11-10 07:30:00",10067,739070,141151,23632,18481,5,83,15636,580,4,102,495462
"2018-11-10 08:00:00",4399,233856,66604,10233,4402,0,8,7545,210,2,8,171130
"2018-11-10 09:00:00",7347,422887,103083,14395,10697,2,7,9671,447,3,12,286557
"2018-11-10 10:30:00",1990,109242,51117,2382,2355,1,3,1540,69,0,1,75583
"2018-11-10 12:00:00",8635,647895,115822,25732,17565,0,5,18442,615,28,8,429899
"2018-11-10 13:00:00",12710,850435,171103,32097,23507,5,32,22201,935,21,27,557557
"2018-11-10 14:00:00",1808,107382,45393,2942,1951,1,3,2071,73,11,2,73955
"2018-11-10 15:00:00",1744,78052,44352,2067,1696,0,5,1403,39,14,2,51485
"2018-11-10 16:00:00",737,39475,27878,882,553,0,1,613,23,0,1,26624
"2018-11-10 17:00:00",3402,217182,74902,6151,4157,1,8,4028,82,2,3,146640
"2018-11-10 17:30:00",1890,135947,43374,6696,3846,0,2,5683,76,1,7,102388
"2018-11-10 18:00:00",1355,73309,45497,1323,1558,1,1,795,46,1,1,50034
"2018-11-10 18:30:00",3216,128145,83764,2611,3942,0,1,1845,83,13,3,88543
"2018-11-10 19:00:00",1119,66306,32925,1924,1072,0,0,1475,41,0,1,45890
"2018-11-10 20:00:00",3996,210603,72408,7745,4258,0,2,5569,194,7,3,147870
"2018-11-10 21:00:00",3081,172909,62647,5209,2860,0,4,3650,82,3,4,117607
"2018-11-10 21:30:00",1897,91912,44592,2752,1742,1,2,1894,65,1,1,63086
"2018-11-10 22:00:00",1384,79649,40417,2233,1287,1,1,1546,60,1,1,57225
"2018-11-10 22:30:00",5431,343026,84462,13299,6960,1,10,9603,337,4,11,226296
"2018-11-10 23:00:00",1046,47138,30773,1323,740,0,1,917,35,0,1,32098
"2018-12-10 05:01:00",2207,114020,48461,3824,1822,0,4,2622,73,0,0,80520
"2018-12-10 05:30:00",5251,304620,91047,10070,6778,1,4,6505,172,0,3,211490
"2018-12-10 05:45:00",10171,589301,138475,21182,13758,1,12,15278,809,2,9,401550
"2018-12-10 06:00:00",9533,716428,142599,23630,14823,5,20,15420,801,40,14,473766
"2018-12-10 06:30:00",5528,305829,101485,10449,6293,0,2,6715,340,5,3,195909
"2018-12-10 07:00:00",1044,57568,27322,1634,785,0,0,1138,24,0,0,39864
"2018-12-10 07:30:00",4946,303095,74421,11129,5818,3,5,7437,241,16,4,207051
"2018-12-10 08:00:00",1470,70866,28117,2604,1130,0,1,1804,43,3,0,49065
"2018-12-10 08:30:00",2273,129133,50436,3551,2488,2,24,2366,56,0,5,88435
"2018-12-10 09:00:00",8445,561473,124101,18263,13167,5,18,12007,400,20,15,372194
"2018-12-10 10:00:00",2184,115630,48578,3532,2211,0,4,2327,93,0,3,79732
"2018-12-10 10:30:00",9433,649054,136292,21367,16944,5,59,13934,911,9,35,438294
"2018-12-10 11:00:00",5486,313456,92082,10693,6867,3,9,7243,201,32,12,220442
"2018-12-10 11:30:00",6185,397929,90307,13517,8454,12,14,9060,306,46,10,269275
"2018-12-10 12:00:00",1796,109732,51188,3087,1946,0,0,1971,89,0,1,75417
"2018-12-10 13:00:00",1495,83189,42145,2403,1421,1,3,1581,77,0,2,58929
"2018-12-10 14:00:00",1063,51324,35933,1072,975,0,0,759,29,0,1,36092
"2018-12-10 15:00:00",3927,241915,79928,7214,4769,0,6,4894,121,15,1,166511
"2018-12-10 17:00:00",1031,60918,37397,1660,1112,0,0,1133,48,0,0,44102
"2018-12-10 17:30:00",4173,249245,102129,8361,4931,1,7,6185,208,6,3,176926
"2018-12-10 18:00:00",1152,52470,29096,1794,956,0,0,1280,39,1,0,35504
"2018-12-10 18:30:00",2304,181373,81872,4491,2701,1,5,2989,78,0,2,126897
"2018-12-10 19:00:00",4616,389097,132290,10452,7615,4,9,6705,217,5,6,260296
"2018-12-10 19:30:00",6391,502288,150250,17517,11190,1,6,12267,396,11,6,345395
"2018-12-10 20:30:00",1200,113515,47754,2753,1912,0,1,1807,102,2,1,77726
"2018-12-10 21:00:00",2310,171344,92815,4220,3829,1,1,2733,102,6,1,120823
"2018-12-10 22:00:00",584,49756,42145,816,589,0,0,624,13,0,0,35979
"2018-12-10 22:30:00",1064,82532,48549,1983,1360,0,2,1275,52,4,1,59094
"2018-12-10 23:00:00",1245,92490,56199,2314,1587,0,1,1720,46,0,0,64484
"2018-12-10 23:30:00",1865,112516,62114,2736,2192,0,0,1611,72,0,1,77310
